OSM_ID,Latitude,Longitude,Name,Transit,Finance,Education,Retail,Civic,Healthcare,Food_Place,Government,Parking_Lot,PSGC,UrbanRural_2020CPH,Population_2020,Name_upper,Amenity_Sum,Urbanicity_Score,Urbanicity_Quantile,Cluster
1240933824,7.0693292,125.6017361,Amesco Drug,5,120,29,2,51,48,641,4,30,1130700139.0,U,2217.0,AMESCO DRUG,930,0.6300813008130082,Very Urban,2
1242043449,8.1286176,125.1284167,Wonderland Pharmacy,4,0,1,0,1,3,14,0,5,1001312012.0,U,29406.0,WONDERLAND PHARMACY,28,0.018970189701897,Rural,1
1242789618,7.1884067,125.4535256,Pharmacia Eva,5,10,3,0,5,4,33,0,2,1130700026.0,U,24218.0,PHARMACIA EVA,62,0.0420054200542005,Mixed,0
1242878451,7.0830646,125.6240287,Rose Pharmacy,5,117,14,0,39,24,624,0,41,1130700002.0,U,6957.0,ROSE PHARMACY,864,0.5853658536585366,Very Urban,2
1243939662,7.0607874,125.5557029,,2,20,6,1,14,3,57,1,6,1130700116.0,U,61698.0,NAN,110,0.0745257452574525,Mixed,0
1243946961,7.1105716,125.6495381,,2,16,9,0,8,3,53,2,7,1130700086.0,U,15616.0,NAN,100,0.067750677506775,Mixed,0
1244049812,7.109215,125.6133476,,6,33,6,0,13,6,95,0,11,1130700021.0,U,67515.0,NAN,170,0.1151761517615176,Urban,3
1245351257,14.6707103,121.0389666,Mercury Drug Congressional - Northridge Plaza,2,66,17,5,21,16,258,0,11,1381300012.0,U,59639.0,MERCURY DRUG CONGRESSIONAL - NORTHRIDGE PLAZA,396,0.2682926829268293,Very Urban,3
1245351260,14.6713836,121.0389028,Southern Drug,2,64,16,5,21,15,243,0,9,1381300012.0,U,59639.0,SOUTHERN DRUG,375,0.2540650406504065,Very Urban,3
1249570535,7.0657071,125.6057255,TGP,5,126,30,2,54,46,629,4,32,1130700135.0,U,2935.0,TGP,928,0.6287262872628726,Very Urban,2
1250025496,14.4856869,121.0286607,Generika Drugstore,4,31,14,2,10,11,96,0,10,1381000008.0,U,54188.0,GENERIKA DRUGSTORE,178,0.1205962059620596,Urban,3
1251207716,7.0654305,125.6062978,Starex Drug Center,5,130,30,2,53,46,627,4,32,1130700135.0,U,2935.0,STAREX DRUG CENTER,929,0.6294037940379403,Very Urban,2
1251219265,7.058646,125.5694325,Rose Pharmacy,4,18,8,0,20,3,67,1,6,1130700075.0,U,41407.0,ROSE PHARMACY,127,0.0860433604336043,Mixed,0
1251219268,7.0587835,125.5691204,Rojon Pharmacy,4,18,8,0,20,3,63,1,6,1130700075.0,U,41407.0,ROJON PHARMACY,123,0.0833333333333333,Mixed,0
1251977975,7.2869348,125.4713302,Sumimao Botica ng Barangay,0,0,0,0,0,0,0,0,0,1130700108.0,R,1641.0,SUMIMAO BOTICA NG BARANGAY,0,0.0,Very Rural,1
1252355243,7.0544889,125.5454908,,2,6,5,2,9,1,27,0,2,1130700116.0,U,61698.0,NAN,54,0.0365853658536585,Rural,0
1256302558,14.2342318,121.363626,Mercury Drug,0,1,2,0,3,0,4,0,1,403422016.0,R,2501.0,MERCURY DRUG,11,0.0074525745257452,Very Rural,1
1258241427,14.4371223,121.0066178,TGP,3,41,14,1,15,19,252,0,3,1380200008.0,U,42505.0,TGP,348,0.2357723577235772,Very Urban,3
1261588399,7.5857055,125.7062754,Rss Drugstore,0,1,0,0,2,2,7,0,0,1102305021.0,U,18485.0,RSS DRUGSTORE,12,0.008130081300813,Very Rural,1
1261617318,7.5861504,125.7054982,Salomon Pharmacy,0,1,0,0,2,2,7,0,0,1102305021.0,U,18485.0,SALOMON PHARMACY,12,0.008130081300813,Very Rural,1
1261813633,14.653373,121.0531722,Mercury Drug,1,75,15,3,12,22,442,0,84,1381300103.0,U,7160.0,MERCURY DRUG,654,0.4430894308943089,Very Urban,2
1263574299,14.4744595,121.0006189,TDP Drug Store,0,30,16,0,13,5,68,0,7,1381000004.0,U,72522.0,TDP DRUG STORE,139,0.0941734417344173,Mixed,0
1266288921,14.6094117,121.079539,Watsons,5,74,7,6,12,17,255,0,29,1381300011.0,U,22147.0,WATSONS,405,0.274390243902439,Very Urban,2
1268095722,14.5694771,120.9882487,TGP,6,187,21,0,37,55,534,1,19,1380610020.0,U,2683.0,TGP,860,0.5826558265582655,Very Urban,2
1270218102,13.9624135,121.320249,Coleen's Pharmacy,3,3,2,0,1,0,5,0,0,405648003.0,U,835.0,COLEEN'S PHARMACY,14,0.0094850948509485,Very Rural,1
1270332347,14.6023941,121.0514254,Mercury Drug,5,222,13,2,7,22,497,0,47,1381400021.0,U,15212.0,MERCURY DRUG,815,0.5521680216802168,Very Urban,2
1271287498,14.5471121,121.034905,Mercury Drug,3,335,12,5,6,29,750,0,47,1380300008.0,U,3715.0,MERCURY DRUG,1187,0.80420054200542,Very Urban,2
1272257389,14.4442129,120.9933972,Messiah Pharmacy,4,57,17,1,18,16,239,0,5,1380200017.0,U,43978.0,MESSIAH PHARMACY,357,0.241869918699187,Very Urban,3
1273310283,14.9852085,120.6221158,Ferdiz Drugstore,3,4,2,0,1,9,32,0,5,305407018.0,U,4240.0,FERDIZ DRUGSTORE,56,0.037940379403794,Rural,0
1275867032,14.4542161,121.0430478,Mercury Drug,1,30,4,7,18,4,88,0,2,1381000007.0,U,92752.0,MERCURY DRUG,154,0.1043360433604336,Urban,0
1275867097,14.4571676,121.0355762,Mercury Drug,1,40,7,5,21,5,158,0,2,1381000012.0,U,70134.0,MERCURY DRUG,239,0.1619241192411924,Urban,3
1277126296,14.4887279,121.0605753,TGP,16,15,27,10,37,21,64,0,6,1381500008.0,U,60376.0,TGP,196,0.1327913279132791,Urban,2
1277182573,14.4584065,121.0326877,Generika,1,49,8,5,19,8,197,0,3,1381000012.0,U,70134.0,GENERIKA,290,0.1964769647696476,Urban,3
1277253679,14.4662218,121.015979,Mercury Drug,0,41,16,1,15,9,150,0,3,1381000013.0,U,79372.0,MERCURY DRUG,235,0.1592140921409214,Urban,3
1278908781,14.5986372,120.9832716,Mercury Drug,13,324,50,0,35,31,629,1,20,1380603015.0,U,1248.0,MERCURY DRUG,1103,0.747289972899729,Very Urban,2
1278908812,14.5979747,120.9834002,TGP,12,331,50,0,35,32,644,1,20,1380603015.0,U,1248.0,TGP,1125,0.7621951219512195,Very Urban,2
1278914930,14.5756846,121.0408861,South Star Drug,4,223,15,5,25,28,543,0,58,1380500022.0,U,29378.0,SOUTH STAR DRUG,901,0.6104336043360433,Very Urban,2
1279371851,14.5380888,121.0005229,TGP,13,165,17,4,24,22,433,1,20,1381100083.0,U,794.0,TGP,699,0.4735772357723577,Very Urban,2
1279923946,14.2725677,121.4556591,Sunio Pharmacy,2,2,5,0,2,0,20,0,4,403419012.0,R,1485.0,SUNIO PHARMACY,35,0.0237127371273712,Rural,0
1279923948,14.2726249,121.4555143,Botika ng Bayan,2,2,5,0,2,0,20,0,4,403419012.0,R,1485.0,BOTIKA NG BAYAN,35,0.0237127371273712,Rural,0
1283595293,15.0415937,120.6677938,,7,37,8,0,9,6,96,0,36,305416024.0,U,22539.0,NAN,199,0.1348238482384824,Urban,3
1285083206,14.4141844,121.043507,JN Pharmacy,4,47,7,1,17,16,194,0,5,1380800001.0,U,71075.0,JN PHARMACY,291,0.1971544715447154,Urban,3
1285083209,14.4141195,121.0434701,K2 Drug,4,47,7,1,17,16,194,0,5,1380800001.0,U,71075.0,K2 DRUG,291,0.1971544715447154,Urban,3
1287205174,15.0452528,120.6724722,JMER Drugstore,6,44,8,0,11,6,106,0,44,305416010.0,U,20542.0,JMER DRUGSTORE,225,0.1524390243902439,Urban,3
1288410445,14.2730747,121.4559655,TGP,2,2,5,0,3,0,17,0,4,403419012.0,R,1485.0,TGP,33,0.0223577235772357,Rural,0
1289226069,14.4509197,120.9797439,Generika,4,55,20,0,22,12,172,0,5,1380200014.0,U,35098.0,GENERIKA,290,0.1964769647696476,Urban,3
1290578744,14.5522906,121.0258755,Mercury Drug,3,461,14,3,15,40,802,0,49,1380300025.0,U,14054.0,MERCURY DRUG,1387,0.9397018970189702,Very Urban,2
1291264963,14.2646902,121.4382657,TGP,12,6,3,0,9,3,30,0,7,403419002.0,U,6434.0,TGP,70,0.0474254742547425,Mixed,0
1293342164,14.5811241,121.0119179,Mercury Drug,6,58,18,6,38,26,260,0,11,1380614069.0,U,574.0,MERCURY DRUG,423,0.2865853658536585,Very Urban,2
1293376100,14.5779264,120.9921346,Mercury Drug,5,188,20,2,37,54,639,1,17,1380611009.0,U,1988.0,MERCURY DRUG,963,0.6524390243902439,Very Urban,2
1294030205,14.391488,120.9676387,Happy Family Pharmacy,4,19,7,2,16,5,45,0,3,402109085.0,U,35599.0,HAPPY FAMILY PHARMACY,101,0.0684281842818428,Mixed,0
1294030251,14.3854937,120.977783,TGP,3,16,8,1,15,5,55,0,3,402103047.0,U,66886.0,TGP,106,0.0718157181571815,Mixed,0
1294068502,14.3199385,120.9852632,Mercury Drug,2,4,1,1,5,0,1,0,4,402106056.0,U,72945.0,MERCURY DRUG,18,0.0121951219512195,Very Rural,1
1294068520,14.2837929,120.9972247,Generika,1,9,9,1,9,1,24,0,4,402118011.0,U,24985.0,GENERIKA,58,0.0392953929539295,Rural,0
1294068542,14.283312,120.9994644,Mercury Drug,1,9,10,1,8,1,24,0,4,402123024.0,U,8709.0,MERCURY DRUG,58,0.0392953929539295,Rural,0
1297320304,15.7121084,120.904637,Mercury Drug,0,2,0,0,1,0,4,0,0,304917026.0,U,2006.0,MERCURY DRUG,7,0.0047425474254742,Very Rural,1
1298585358,14.4564646,121.0071834,TGP,2,48,17,2,21,9,210,0,6,1381000007.0,U,92752.0,TGP,315,0.2134146341463414,Very Urban,3
1298998506,14.8342272,120.2855313,,9,18,3,2,7,9,73,0,3,331400006.0,U,9952.0,NAN,124,0.084010840108401,Mixed,0
1300420245,14.558403,121.0057495,Mercury Drug,7,452,27,6,29,45,809,0,21,1380300015.0,U,11623.0,MERCURY DRUG,1396,0.94579945799458,Very Urban,2
1300515851,14.5622507,120.9995372,Mercury Drug,8,286,26,4,33,47,579,0,17,1380300015.0,U,11623.0,MERCURY DRUG,1000,0.6775067750677507,Very Urban,2
1301479412,15.1397309,120.588743,S.T. Pharmacy,7,50,3,0,5,22,204,0,3,330100011.0,U,4879.0,S.T. PHARMACY,294,0.1991869918699187,Very Urban,0
1301674563,14.1458389,121.3148842,Bambies Pharmacy,0,4,1,0,4,0,4,0,0,403406014.0,R,1662.0,BAMBIES PHARMACY,13,0.0088075880758807,Very Rural,1
1302138971,14.6340624,120.9629514,K2 Drug,6,32,10,3,20,9,43,3,6,1380601126.0,U,1162.0,K2 DRUG,132,0.089430894308943,Mixed,3
1304780491,7.0991942,125.6243643,Mercury Drug,5,51,11,1,26,9,328,2,20,1130700021.0,U,67515.0,MERCURY DRUG,453,0.306910569105691,Very Urban,3
1304893993,14.6182915,121.0142425,Mercury Drug,10,139,21,5,38,27,285,0,13,1381300031.0,U,11724.0,MERCURY DRUG,538,0.3644986449864498,Very Urban,2
1308835419,14.3266304,120.9428839,E.B. Arguelles Pharmacy,1,31,9,0,8,10,56,0,10,402106019.0,U,3770.0,E.B. ARGUELLES PHARMACY,125,0.0846883468834688,Mixed,0
1308855782,14.3258767,120.9363668,Generika Drugstore,2,29,11,0,5,6,50,0,10,402106019.0,U,3770.0,GENERIKA DRUGSTORE,113,0.0765582655826558,Mixed,0
1308855787,14.3252609,120.9366006,Mace Drugstore,2,29,12,0,5,6,49,0,10,402106018.0,U,3821.0,MACE DRUGSTORE,113,0.0765582655826558,Mixed,0
1309736130,14.6306343,121.0814281,TGP,2,70,14,4,38,29,347,0,44,1380700001.0,U,16639.0,TGP,548,0.3712737127371274,Very Urban,2
1311929350,14.4605959,120.9946051,Floro Generics Pharmacy,2,48,14,1,19,9,170,0,5,1380200016.0,U,32485.0,FLORO GENERICS PHARMACY,268,0.1815718157181571,Urban,3
1311929353,14.4595172,120.994396,TGP,2,56,16,1,21,12,205,0,5,1380200016.0,U,32485.0,TGP,318,0.2154471544715447,Very Urban,3
1311929361,14.4567259,120.9944892,Botica Salvacion,3,60,17,1,18,13,226,0,5,1380200016.0,U,32485.0,BOTICA SALVACION,343,0.2323848238482384,Very Urban,3
1313121669,15.4930448,120.9758591,Mercury Drug,7,25,14,0,9,20,59,0,10,304903099.0,U,1531.0,MERCURY DRUG,144,0.0975609756097561,Mixed,3
1313612649,15.4603154,120.9480355,Manson Drug,0,12,9,0,2,3,42,0,5,304903092.0,U,4756.0,MANSON DRUG,73,0.0494579945799458,Mixed,0
1315397572,8.9871337,125.3407109,Nasipit Pharmacy,3,2,1,0,0,1,3,0,0,1600209013.0,U,711.0,NASIPIT PHARMACY,10,0.0067750677506775,Very Rural,1
1315397575,8.9875826,125.3426118,Pharmacy,3,2,1,0,0,1,3,0,0,1600209012.0,R,994.0,PHARMACY,10,0.0067750677506775,Very Rural,1
1315397580,8.9886195,125.3415481,,3,2,1,0,0,1,3,0,0,1600209012.0,R,994.0,NAN,10,0.0067750677506775,Very Rural,1
1316178561,15.032514,120.6886882,My Meds Pharmacy,9,46,14,0,9,10,129,0,41,305416021.0,U,727.0,MY MEDS PHARMACY,258,0.1747967479674796,Urban,3
1319762417,15.0782332,120.9412645,South Star Drug,0,6,0,0,0,2,10,0,0,301419026.0,U,4901.0,SOUTH STAR DRUG,18,0.0121951219512195,Very Rural,1
1319882693,14.5514818,121.0749474,TGP,5,58,34,3,53,18,95,0,24,1381200020.0,U,13823.0,TGP,290,0.1964769647696476,Urban,2
1320532420,8.1698739,123.8590685,Farmacia Susana,3,1,0,0,2,4,3,0,0,1004210021.0,U,6669.0,FARMACIA SUSANA,13,0.0088075880758807,Very Rural,1
1321728230,8.237607,124.2437514,Rose Pharmacy,1,21,11,2,31,2,66,0,0,1030900037.0,U,8089.0,ROSE PHARMACY,134,0.0907859078590785,Mixed,0
1323215463,8.4827621,124.6641353,Rose Pharmacy,4,37,6,2,11,2,90,0,5,1030500053.0,U,39234.0,ROSE PHARMACY,157,0.1063685636856368,Urban,3
1323215483,8.4740376,124.6828878,Rose Pharmacy,1,1,3,0,2,0,3,0,2,1030500049.0,U,28974.0,ROSE PHARMACY,12,0.008130081300813,Very Rural,1
1323253797,8.4996433,124.7493122,Rose Pharmacy,1,8,6,0,1,0,8,0,0,1030500063.0,U,13174.0,ROSE PHARMACY,24,0.016260162601626,Rural,1
1326534350,8.6037493,123.3480076,Cherry Pharmcay,1,3,1,0,1,2,11,0,1,907202007.0,U,9402.0,CHERRY PHARMCAY,20,0.013550135501355,Very Rural,1
1326534615,8.6036222,123.34801,LG Pharmacy,1,3,1,0,1,2,12,0,1,907202007.0,U,9402.0,LG PHARMACY,21,0.0142276422764227,Very Rural,1
1326595188,14.606799,121.0790922,TGP,5,71,7,7,12,16,218,0,26,1381300011.0,U,22147.0,TGP,362,0.2452574525745257,Very Urban,2
1327031069,8.6602409,123.4221417,Cherry Pharmacy,3,4,2,0,6,0,29,2,1,907201048.0,U,1019.0,CHERRY PHARMACY,47,0.0318428184281842,Rural,1
1330476030,8.4835153,123.8066556,Rose Pharmacy,6,8,4,0,3,6,26,0,0,1004209031.0,U,676.0,ROSE PHARMACY,53,0.0359078590785907,Rural,0
1337361512,14.5904762,121.0855238,Mercury Drug Store,4,62,7,3,12,18,189,0,20,1381200017.0,U,73979.0,MERCURY DRUG STORE,315,0.2134146341463414,Very Urban,2
1337916196,14.5504883,121.0264565,Mercury Drug,3,444,14,3,14,40,798,0,49,1380300025.0,U,14054.0,MERCURY DRUG,1365,0.9247967479674796,Very Urban,2
1340926785,14.5764567,121.0852723,South Star Drug,6,70,16,3,32,19,169,0,34,1381200012.0,U,45555.0,SOUTH STAR DRUG,349,0.236449864498645,Very Urban,2
1343458572,13.8774462,121.2135462,Southstar Drug,0,3,0,0,0,2,13,0,0,401020023.0,U,3361.0,SOUTHSTAR DRUG,18,0.0121951219512195,Very Rural,1
1344000290,14.6013769,121.0507014,Mercury Drug,4,217,11,2,8,23,485,0,49,1381400021.0,U,15212.0,MERCURY DRUG,799,0.5413279132791328,Very Urban,2
1347571940,14.6277051,121.0640393,TGP,14,131,30,2,37,30,585,0,51,1381300007.0,U,6681.0,TGP,880,0.5962059620596206,Very Urban,2
1350400070,14.6037351,121.0171049,Mercury Drug,10,97,19,6,49,30,237,0,21,1380606201.0,U,636.0,MERCURY DRUG,469,0.317750677506775,Very Urban,2
1352497981,14.6923866,120.9709662,Mercury Drug,0,45,5,4,20,14,110,0,7,1381600008.0,U,41275.0,MERCURY DRUG,205,0.1388888888888889,Urban,3
1354113641,15.4589083,120.949991,Manson Drug,0,12,8,0,2,3,41,0,5,304903092.0,U,4756.0,MANSON DRUG,71,0.0481029810298102,Mixed,0
1356075411,14.6773638,121.1119644,Mercury Drug,1,8,7,1,7,2,24,0,7,405811012.0,U,27910.0,MERCURY DRUG,57,0.0386178861788617,Rural,0
1360075652,14.6501976,121.1164984,Mercury Drug,11,37,15,1,15,15,271,0,12,1380700013.0,U,42761.0,MERCURY DRUG,377,0.255420054200542,Very Urban,3
1363677792,14.2847347,120.9997047,TGP,1,9,11,1,8,1,24,0,5,402123013.0,U,8599.0,TGP,60,0.040650406504065,Mixed,0
1366593939,14.2936809,121.0017019,,2,9,10,1,8,2,23,0,5,402123023.0,U,7678.0,NAN,60,0.040650406504065,Mixed,0
1371344584,14.3050688,121.0125569,Generic Pharmacy,2,3,13,0,13,2,10,0,4,402123006.0,U,17020.0,GENERIC PHARMACY,47,0.0318428184281842,Rural,0
1377246270,14.5735035,121.0787653,,5,121,19,5,32,21,271,0,41,1381200005.0,U,28086.0,NAN,515,0.3489159891598916,Very Urban,2
1383945760,6.1252485,125.193668,Mercury Drug,5,20,1,0,2,8,70,0,1,1230800011.0,U,53706.0,MERCURY DRUG,107,0.0724932249322493,Mixed,0
1383965883,6.1121426,125.1795757,,3,42,6,0,7,12,100,0,2,1230800011.0,U,53706.0,NAN,172,0.1165311653116531,Urban,0
1384038210,6.1075147,125.1761964,Mercury Drug,1,41,6,0,8,8,94,0,2,1230800036.0,U,4815.0,MERCURY DRUG,160,0.1084010840108401,Urban,0
1406035984,14.3252808,120.9405433,Mercury Drug,1,30,9,0,8,9,49,0,10,402106019.0,U,3770.0,MERCURY DRUG,116,0.078590785907859,Mixed,0
1415767633,14.453489,120.9759249,Generika Drugstore,3,52,20,1,21,11,152,0,8,1380200014.0,U,35098.0,GENERIKA DRUGSTORE,268,0.1815718157181571,Urban,3
1415897681,14.6322459,120.979969,Mercury Drug,5,96,22,3,32,22,113,2,5,1380601203.0,U,1213.0,MERCURY DRUG,300,0.2032520325203252,Very Urban,2
1416341298,7.1078877,124.8245382,Mercury Drug,2,3,2,1,2,4,7,1,0,1204703019.0,U,17506.0,MERCURY DRUG,22,0.0149051490514905,Rural,1
1416860097,7.1952143,124.5364878,Mercury Drug,1,5,7,0,4,6,15,0,0,1204709040.0,U,3695.0,MERCURY DRUG,38,0.0257452574525745,Rural,0
1417984993,7.2018311,124.2396476,Mercury Drug,2,9,12,1,5,3,47,4,0,1908703026.0,U,10146.0,MERCURY DRUG,83,0.0562330623306233,Mixed,0
1417984999,7.2015593,124.2394967,Rose Pharmacy,2,9,12,1,5,3,47,4,0,1908703026.0,U,10146.0,ROSE PHARMACY,83,0.0562330623306233,Mixed,0
1418000644,7.2245821,124.2458026,Mercury Drug,3,16,15,1,6,5,40,7,0,1908703016.0,U,5288.0,MERCURY DRUG,93,0.0630081300813008,Mixed,0
1418000655,7.2246011,124.2456688,Rose Pharmacy,3,16,15,1,6,5,40,7,0,1908703016.0,U,5288.0,ROSE PHARMACY,93,0.0630081300813008,Mixed,0
1418037242,7.2236126,124.2488702,Farmacia De Belinda,3,16,15,1,6,5,40,7,0,1908703015.0,U,3375.0,FARMACIA DE BELINDA,93,0.0630081300813008,Mixed,0
1418037254,7.2229306,124.2468059,Mercury Drug,4,16,16,1,7,5,46,8,0,1908703016.0,U,5288.0,MERCURY DRUG,103,0.0697831978319783,Mixed,0
1418823058,7.2219297,124.2524071,TGP,3,16,14,1,6,5,40,7,0,1908703003.0,U,21579.0,TGP,92,0.062330623306233,Mixed,0
1423129483,14.6128955,120.99008,Mercury Drug,21,222,62,3,50,35,523,1,11,1380606087.0,U,1004.0,MERCURY DRUG,928,0.6287262872628726,Very Urban,2
1423835518,14.5165487,121.0515845,TGP,4,32,35,22,18,20,99,2,10,1381500025.0,U,56835.0,TGP,242,0.1639566395663956,Urban,3
1426847001,7.0726774,125.605339,Rose Pharmacy,6,156,29,2,57,51,812,4,40,1130700140.0,U,3362.0,ROSE PHARMACY,1157,0.7838753387533876,Very Urban,2
1427972764,14.1786209,121.2406718,TGP,1,22,1,0,12,10,171,0,7,403411004.0,U,12578.0,TGP,224,0.1517615176151761,Urban,0
1428883953,12.9810822,123.9863609,St. Raphael Drug store,4,3,1,0,1,1,5,0,0,506216022.0,U,10200.0,ST. RAPHAEL DRUG STORE,15,0.0101626016260162,Very Rural,1
1428883964,12.9812482,123.986617,St. Scholastica Drug store,4,4,1,0,1,1,5,0,0,506216022.0,U,10200.0,ST. SCHOLASTICA DRUG STORE,16,0.010840108401084,Very Rural,1
1428883968,12.9745375,123.9886434,Jadred Medical supply,4,7,2,0,1,1,6,0,0,506216037.0,R,3209.0,JADRED MEDICAL SUPPLY,21,0.0142276422764227,Very Rural,1
1428883986,12.9808517,123.9864902,Generic Drug store,4,4,1,0,1,1,5,0,0,506216022.0,U,10200.0,GENERIC DRUG STORE,16,0.010840108401084,Very Rural,1
1435156694,14.584892,121.0570454,Watsons,2,331,12,3,17,19,661,0,58,1380500027.0,U,10678.0,WATSONS,1103,0.747289972899729,Very Urban,2
1435156968,14.6564256,121.0307316,Watsons,2,132,24,4,34,24,366,0,26,1381300009.0,U,29389.0,WATSONS,612,0.4146341463414634,Very Urban,2
1437174795,14.0729453,121.3158934,Mercury Drug,5,73,4,0,11,42,151,0,3,403424003.0,U,577.0,MERCURY DRUG,289,0.1957994579945799,Urban,3
1439128640,14.5825049,121.0549053,Mercury Drug,2,324,11,2,21,20,630,0,59,1380500027.0,U,10678.0,MERCURY DRUG,1069,0.7242547425474255,Very Urban,2
1441732479,14.679686,121.0567838,Botika ng Bayan,2,24,13,2,17,6,117,0,9,1381300080.0,U,110738.0,BOTIKA NG BAYAN,190,0.1287262872628726,Urban,3
1444152871,14.4417495,120.9796161,BFRV Drugstore,3,49,10,0,14,12,190,0,3,1380200017.0,U,43978.0,BFRV DRUGSTORE,281,0.1903794037940379,Urban,3
1444152878,14.4443377,120.9934491,Generika Drugstore,4,57,17,1,19,16,242,0,5,1380200017.0,U,43978.0,GENERIKA DRUGSTORE,361,0.244579945799458,Very Urban,3
1446037078,14.675204,120.9837278,Mercury Drug,0,48,16,2,25,17,121,0,5,1381600019.0,U,59339.0,MERCURY DRUG,234,0.1585365853658536,Urban,3
1448571442,14.7449364,120.9111354,Tawiran Botika Ng Bayan,0,0,0,0,2,1,0,0,0,301414011.0,R,1853.0,TAWIRAN BOTIKA NG BAYAN,3,0.0020325203252032,Very Rural,1
1458879296,14.6770656,120.5358526,Skin Clinic,0,30,4,1,3,3,49,0,7,300803016.0,U,6718.0,SKIN CLINIC,97,0.0657181571815718,Mixed,0
1462058980,14.3049752,121.0125194,Brethren Drug,2,3,13,0,13,2,10,0,4,402123006.0,U,17020.0,BRETHREN DRUG,47,0.0318428184281842,Rural,0
1464797197,14.2828911,121.0007167,Mercury Drug,1,9,10,1,8,1,24,0,5,402123024.0,U,8709.0,MERCURY DRUG,59,0.0399728997289972,Mixed,0
1468929347,14.4919801,121.0380524,Generika,16,48,25,8,23,17,118,1,11,1381000015.0,U,50087.0,GENERIKA,267,0.1808943089430894,Urban,2
1474193689,14.5841604,121.0171065,Farmacia Sicaba,9,63,16,6,40,30,268,0,14,1380614080.0,U,665.0,FARMACIA SICABA,446,0.3021680216802168,Very Urban,2
1478865411,14.6789182,120.5408917,Mercury Drug,0,32,4,1,3,2,48,0,7,300803013.0,U,736.0,MERCURY DRUG,97,0.0657181571815718,Mixed,0
1482170227,14.6777191,120.5381128,Lab Tech,0,31,4,1,3,3,49,0,7,300803016.0,U,6718.0,LAB TECH,98,0.0663956639566395,Mixed,0
1485786238,14.6777122,120.5305661,Cells Drugstore,0,31,4,1,3,3,50,0,7,300803021.0,U,9227.0,CELLS DRUGSTORE,99,0.0670731707317073,Mixed,0
1487261352,14.6448363,121.0516465,South Star Drug,6,105,20,5,20,31,466,0,69,1381300020.0,U,19331.0,SOUTH STAR DRUG,722,0.489159891598916,Very Urban,2
1487266458,14.6448301,121.0519756,Jireh Pharmacy,6,105,19,5,20,31,459,0,70,1381300020.0,U,19331.0,JIREH PHARMACY,715,0.4844173441734417,Very Urban,2
1490149304,11.1046846,122.6454025,Elizar,1,10,5,1,6,7,23,0,1,603035039.0,U,5954.0,ELIZAR,54,0.0365853658536585,Rural,0
1492461856,18.171747,120.597891,Corpuz Drug Store,8,8,0,0,0,0,20,0,1,102820020.0,R,1145.0,CORPUZ DRUG STORE,37,0.0250677506775067,Rural,1
1500906875,14.5608438,121.0246369,Botica ng Bayan,6,438,14,3,19,39,848,0,42,1380300002.0,U,36007.0,BOTICA NG BAYAN,1409,0.9546070460704608,Very Urban,2
1502803782,14.1735257,121.1998421,TGP,1,0,0,0,0,0,4,0,1,403405001.0,U,3892.0,TGP,6,0.0040650406504065,Very Rural,1
1504776809,6.6886214,124.6768714,Mercury Drug,3,8,7,0,9,5,22,0,0,1206511013.0,U,15696.0,MERCURY DRUG,54,0.0365853658536585,Rural,0
1505148391,14.6102794,120.9762386,Manwen Drug Store,10,291,51,1,40,29,477,1,12,1380601251.0,U,1182.0,MANWEN DRUG STORE,912,0.6178861788617886,Very Urban,2
1505391466,7.0580559,125.5269011,Rose Pharmcay,2,1,4,1,5,2,16,0,2,1130700005.0,U,19201.0,ROSE PHARMCAY,33,0.0223577235772357,Rural,0
1511490639,10.2074417,123.7582633,Mercury Drug,1,4,0,0,0,0,23,0,0,702234006.0,U,806.0,MERCURY DRUG,28,0.018970189701897,Rural,1
1515481491,14.5290839,121.0705274,Mercury Drug,4,37,23,18,21,21,66,0,9,1381500014.0,U,11614.0,MERCURY DRUG,199,0.1348238482384824,Urban,3
1515642476,14.6408741,121.0734933,Botica ng Barangay,2,71,15,3,30,13,548,0,78,1381300055.0,U,21140.0,BOTICA NG BARANGAY,760,0.5149051490514905,Very Urban,2
1524998511,14.4484242,120.9836493,The Generics Pharmacy,3,56,20,1,22,13,197,0,6,1380200017.0,U,43978.0,THE GENERICS PHARMACY,318,0.2154471544715447,Very Urban,3
1540314961,14.5274753,120.997282,Mercury Drug,12,121,9,1,17,15,602,1,17,1381000001.0,U,33850.0,MERCURY DRUG,795,0.5386178861788617,Very Urban,3
1544928065,14.3682428,121.0502597,Mercury Drug,2,32,13,0,9,6,86,0,7,403425014.0,U,59368.0,MERCURY DRUG,155,0.1050135501355013,Urban,0
1546730947,14.3336347,121.0824616,Generika,4,21,9,0,10,3,52,0,1,403403023.0,U,6159.0,GENERIKA,100,0.067750677506775,Mixed,0
1553195087,14.3389544,121.08599,TGP,4,14,9,0,8,3,46,0,1,403403019.0,U,36163.0,TGP,85,0.0575880758807588,Mixed,0
1553195343,14.33897,121.0860571,Generika,4,14,9,0,8,3,46,0,1,403403019.0,U,36163.0,GENERIKA,85,0.0575880758807588,Mixed,0
1557274552,10.2450797,123.7953487,La Nueva Pharmacy,3,6,1,0,14,1,16,0,0,702232011.0,U,3559.0,LA NUEVA PHARMACY,41,0.0277777777777777,Rural,1
